Id,day,TotalSteps,TotalMinutesAsleep,avg_hr,min_hr,load
16,2026-02-01,4108,439,69.5,51.0,0.0
16,2026-02-02,6553,433,80.08333333333333,52.0,2.0
16,2026-02-03,7254,431,62.0,59.0,1.0
17,2026-01-05,5194,491,87.85714285714286,58.0,1.0
17,2026-01-06,5556,500,89.0,58.0,2.0
17,2026-01-07,5230,500,87.0952380952381,58.0,2.0
17,2026-01-08,5541,516,87.36363636363636,57.0,1.0
17,2026-01-09,5846,509,91.0,61.0,2.0
17,2026-01-10,3234,530,71.81818181818181,52.0,0.0
17,2026-01-11,3165,518,71.78260869565217,51.0,0.0
17,2026-01-12,4977,501,85.04761904761905,58.0,0.0
17,2026-01-13,5111,497,85.42857142857143,57.0,2.0
17,2026-01-14,5481,501,88.43478260869566,57.0,1.0
17,2026-01-15,5181,508,87.26086956521739,60.0,1.0
17,2026-01-16,4983,519,86.47826086956522,56.0,1.0
17,2026-01-17,2890,512,72.13636363636364,55.0,0.0
17,2026-01-18,3062,527,70.0909090909091,53.0,0.0
17,2026-01-19,5221,521,87.8695652173913,58.0,2.0
17,2026-01-20,4923,516,85.7,57.0,2.0
17,2026-01-21,4913,510,83.72727272727273,57.0,1.0
17,2026-01-22,4485,542,80.27272727272727,56.0,1.0
17,2026-01-23,4599,517,81.04761904761905,55.0,1.0
17,2026-01-24,3039,525,71.3913043478261,53.0,0.0
17,2026-01-25,3015,516,71.375,54.0,0.0
17,2026-01-26,4746,522,81.36363636363636,55.0,2.0
17,2026-01-27,4653,509,81.73913043478261,57.0,1.0
17,2026-01-28,4804,499,83.41666666666667,57.0,2.0
17,2026-01-29,4886,504,82.78260869565217,55.0,1.0
17,2026-01-30,5134,509,85.30434782608695,57.0,1.0
17,2026-01-31,3435,520,74.75,54.0,0.0
17,2026-02-01,3715,517,74.91304347826087,55.0,0.0
17,2026-02-02,7247,492,98.17391304347827,60.0,1.0
17,2026-02-03,7700,494,74.0,70.0,1.0
18,2026-01-05,8916,517,82.70833333333333,54.0,1.0
18,2026-01-06,8677,521,81.04545454545455,51.0,1.0
18,2026-01-07,7725,527,78.0,54.0,1.0
18,2026-01-08,7292,520,78.54545454545455,52.0,2.0
18,2026-01-09,7945,511,78.52173913043478,53.0,0.0
18,2026-01-10,4687,514,67.22727272727273,50.0,0.0
18,2026-01-11,4943,546,68.41666666666667,50.0,0.0
18,2026-01-12,8917,514,84.21739130434783,53.0,1.0
18,2026-01-13,9541,507,86.30434782608695,54.0,2.0
18,2026-01-14,9922,511,86.20833333333333,53.0,2.0
18,2026-01-15,9781,512,85.1304347826087,55.0,1.0
18,2026-01-16,9355,510,84.95833333333333,56.0,2.0
18,2026-01-17,5507,534,71.26086956521739,53.0,0.0
18,2026-01-18,5897,527,73.1304347826087,53.0,0.0
18,2026-01-19,9102,529,83.17391304347827,55.0,2.0
18,2026-01-20,8746,515,80.91304347826087,55.0,2.0
18,2026-01-21,8716,508,80.6086956521739,54.0,1.0
18,2026-01-22,8800,508,82.0,54.0,2.0
18,2026-01-23,9022,528,84.78260869565217,57.0,2.0
18,2026-01-24,5739,522,71.25,52.0,0.0
18,2026-01-25,6072,514,72.91304347826087,51.0,0.0
18,2026-01-26,10158,507,85.94736842105263,55.0,0.0
18,2026-01-27,11407,514,94.54545454545455,58.0,0.0
18,2026-01-28,12405,494,96.875,61.0,1.0
18,2026-01-29,12971,497,96.68181818181819,61.0,2.0
18,2026-01-30,14616,510,104.125,62.0,1.0
18,2026-01-31,9665,526,85.34782608695652,55.0,0.0
18,2026-02-01,9956,510,86.17391304347827,56.0,0.0
18,2026-02-02,17503,490,115.41666666666667,64.0,2.0
18,2026-02-03,19032,475,78.0,75.0,1.0
19,2026-01-05,9575,457,88.91304347826087,62.0,2.0
19,2026-01-06,9592,456,91.52380952380952,60.0,1.0
19,2026-01-07,9124,439,87.52380952380952,61.0,1.0
19,2026-01-08,9118,451,88.625,63.0,0.0
19,2026-01-09,9378,446,88.6086956521739,63.0,2.0
19,2026-01-10,6142,445,78.55,60.0,0.0
19,2026-01-11,6122,460,78.6086956521739,61.0,0.0
19,2026-01-12,10170,443,90.5909090909091,64.0,0.0
19,2026-01-13,10270,450,89.43478260869566,61.0,2.0
19,2026-01-14,10386,444,93.72727272727273,62.0,2.0
19,2026-01-15,10935,424,94.31818181818181,63.0,2.0
19,2026-01-16,10873,460,93.3913043478261,63.0,2.0
19,2026-01-17,6277,459,79.47619047619048,59.0,0.0
19,2026-01-18,5878,461,77.65,60.0,0.0
19,2026-01-19,10442,447,93.34782608695652,64.0,1.0
19,2026-01-20,10289,434,91.1304347826087,61.0,2.0
19,2026-01-21,10557,457,93.47826086956522,63.0,2.0
19,2026-01-22,10176,450,91.16666666666667,64.0,2.0
19,2026-01-23,10204,447,92.04545454545455,64.0,2.0
19,2026-01-24,5921,450,77.18181818181819,58.0,0.0
19,2026-01-25,5935,461,77.17391304347827,60.0,0.0
19,2026-01-26,10348,445,90.91304347826087,63.0,1.0
19,2026-01-27,10439,440,90.56521739130434,62.0,2.0
19,2026-01-28,9941,431,91.65217391304348,60.0,2.0
19,2026-01-29,10062,435,90.1304347826087,62.0,2.0
19,2026-01-30,10566,461,92.1304347826087,63.0,1.0
19,2026-01-31,5557,459,76.1304347826087,58.0,0.0
19,2026-02-01,5836,463,75.43478260869566,58.0,0.0
19,2026-02-02,9554,447,91.9047619047619,64.0,1.0
19,2026-02-03,10001,441,70.0,67.0,1.0
20,2026-01-05,6863,412,80.20833333333333,53.0,2.0
20,2026-01-06,7360,414,83.78260869565217,51.0,2.0
20,2026-01-07,6963,424,81.3913043478261,51.0,1.0
20,2026-01-08,6696,428,79.3913043478261,51.0,2.0
20,2026-01-09,6601,412,79.77272727272727,51.0,2.0
20,2026-01-10,4176,434,66.95652173913044,50.0,0.0
20,2026-01-11,3987,432,65.83333333333333,46.0,0.0
20,2026-01-12,6616,425,80.30434782608695,52.0,0.0
20,2026-01-13,6535,418,79.82608695652173,51.0,1.0
20,2026-01-14,6283,401,77.58333333333333,50.0,1.0
20,2026-01-15,5867,422,75.70833333333333,50.0,2.0
20,2026-01-16,6150,429,76.38095238095238,50.0,1.0
20,2026-01-17,3870,431,65.95833333333333,50.0,0.0
20,2026-01-18,4191,441,66.95652173913044,46.0,0.0
20,2026-01-19,6709,422,78.04347826086956,50.0,1.0
20,2026-01-20,7244,414,81.16666666666667,49.0,1.0
20,2026-01-21,6853,414,80.33333333333333,54.0,0.0
20,2026-01-22,6959,402,80.79166666666667,48.0,2.0
20,2026-01-23,7346,420,83.45,52.0,2.0
20,2026-01-24,4601,423,69.17391304347827,46.0,0.0
20,2026-01-25,4743,425,69.52380952380952,48.0,0.0
20,2026-01-26,7917,426,86.08333333333333,52.0,2.0
20,2026-01-27,7416,405,84.36363636363636,53.0,2.0
20,2026-01-28,7221,411,80.95652173913044,52.0,0.0
20,2026-01-29,6672,424,78.76190476190476,51.0,2.0
20,2026-01-30,6603,421,77.18181818181819,48.0,1.0
20,2026-01-31,4221,429,67.42857142857143,49.0,0.0
20,2026-02-01,4682,422,69.63157894736842,46.0,0.0
20,2026-02-02,7643,413,84.04545454545455,53.0,2.0
20,2026-02-03,7443,418,63.0,61.0,1.0
21,2026-01-05,10605,450,75.58333333333333,47.0,1.0
21,2026-01-06,10306,441,75.78260869565217,46.0,2.0
21,2026-01-07,10157,444,74.27272727272727,49.0,0.0
21,2026-01-08,11058,442,78.375,48.0,2.0
21,2026-01-09,11095,427,77.78260869565217,48.0,0.0
21,2026-01-10,6642,461,63.95454545454545,42.0,0.0
21,2026-01-11,6108,463,62.13636363636363,43.0,0.0
21,2026-01-12,10646,454,75.66666666666667,47.0,1.0
21,2026-01-13,10732,442,75.66666666666667,46.0,0.0
21,2026-01-14,10438,443,77.1304347826087,47.0,2.0
21,2026-01-15,11186,444,76.91304347826087,45.0,2.0
21,2026-01-16,10603,447,76.14285714285714,45.0,2.0
21,2026-01-17,5898,466,60.714285714285715,40.0,0.0
21,2026-01-18,5600,453,59.78260869565217,42.0,0.0
21,2026-01-19,9386,448,71.36363636363636,45.0,0.0
21,2026-01-20,8503,452,70.08695652173913,43.0,2.0
21,2026-01-21,8303,439,67.125,44.0,2.0
21,2026-01-22,9843,438,72.8695652173913,46.0,1.0
21,2026-01-23,10211,458,76.08695652173913,46.0,2.0
21,2026-01-24,5878,463,59.791666666666664,42.0,0.0
21,2026-01-25,6057,454,61.47826086956522,43.0,0.0
21,2026-01-26,9291,438,71.0,45.0,1.0
21,2026-01-27,8830,447,70.95833333333333,46.0,2.0
21,2026-01-28,9924,447,73.20833333333333,46.0,0.0
21,2026-01-29,10835,452,74.38095238095238,46.0,2.0
21,2026-01-30,10232,438,73.52173913043478,45.0,0.0
21,2026-01-31,6055,467,60.27272727272727,42.0,0.0
21,2026-02-01,5518,465,58.416666666666664,39.0,0.0
21,2026-02-02,8966,454,70.58333333333333,45.0,1.0
21,2026-02-03,9236,449,56.0,54.0,1.0
22,2026-01-05,8377,376,93.68181818181819,69.0,1.0
22,2026-01-06,8400,381,94.33333333333333,67.0,1.0
22,2026-01-07,9042,388,98.13636363636364,68.0,1.0
22,2026-01-08,9193,373,97.73913043478261,71.0,0.0
22,2026-01-09,9375,365,97.8695652173913,70.0,2.0
22,2026-01-10,5674,389,84.61904761904762,65.0,0.0
22,2026-01-11,6374,382,86.1304347826087,63.0,0.0
22,2026-01-12,10705,380,103.82608695652173,71.0,2.0
22,2026-01-13,9428,375,98.5,67.0,1.0
22,2026-01-14,8836,390,98.38095238095238,70.0,0.0
22,2026-01-15,7947,378,94.4090909090909,71.0,1.0
22,2026-01-16,8084,391,92.45833333333333,66.0,1.0
22,2026-01-17,4830,392,80.26086956521739,62.0,0.0
22,2026-01-18,4947,399,82.17391304347827,65.0,0.0
22,2026-01-19,9124,379,96.33333333333333,66.0,2.0
22,2026-01-20,9397,380,98.16666666666667,67.0,1.0
22,2026-01-21,9635,384,97.04347826086956,66.0,1.0
22,2026-01-22,9126,367,98.0952380952381,67.0,1.0
22,2026-01-23,9633,372,97.73913043478261,67.0,2.0
22,2026-01-24,5575,385,82.6086956521739,64.0,0.0
22,2026-01-25,5458,390,84.0,66.0,0.0
22,2026-01-26,9377,389,99.5,70.0,2.0
22,2026-01-27,9420,385,98.9090909090909,69.0,1.0
22,2026-01-28,9162,377,97.08333333333333,69.0,0.0
22,2026-01-29,9900,368,99.91304347826087,67.0,1.0
22,2026-01-30,11053,359,107.0909090909091,72.0,1.0
22,2026-01-31,7150,383,88.75,67.0,0.0
22,2026-02-01,8082,375,92.2,66.0,0.0
22,2026-02-02,14410,359,114.0909090909091,74.0,1.0
22,2026-02-03,14820,359,87.0,82.0,0.0
23,2026-01-05,5286,471,79.16666666666667,51.0,2.0
23,2026-01-06,5155,479,78.36363636363636,52.0,1.0
23,2026-01-07,5363,478,79.78260869565217,52.0,1.0
23,2026-01-08,5405,471,79.47826086956522,51.0,2.0
23,2026-01-09,5637,471,80.5,51.0,2.0
23,2026-01-10,3156,489,64.95833333333333,44.0,0.0
23,2026-01-11,3293,478,66.625,47.0,0.0
23,2026-01-12,5201,478,79.63636363636364,50.0,2.0
23,2026-01-13,4901,480,75.91304347826087,50.0,2.0
23,2026-01-14,4656,466,74.26086956521739,49.0,2.0
23,2026-01-15,5383,470,79.58333333333333,52.0,1.0
23,2026-01-16,5461,473,81.73913043478261,53.0,2.0
23,2026-01-17,3415,477,66.54545454545455,48.0,0.0
23,2026-01-18,3780,472,70.79166666666667,50.0,0.0
23,2026-01-19,6405,477,85.14285714285714,51.0,1.0
23,2026-01-20,6209,462,85.82608695652173,52.0,1.0
23,2026-01-21,5640,482,81.08695652173913,52.0,1.0
23,2026-01-22,5659,464,82.33333333333333,51.0,2.0
23,2026-01-23,5533,488,79.875,52.0,2.0
23,2026-01-24,3298,481,67.0,47.0,0.0
23,2026-01-25,3536,477,68.54545454545455,47.0,0.0
23,2026-01-26,6815,459,91.42857142857143,57.0,2.0
23,2026-01-27,7171,457,91.04545454545455,55.0,1.0
23,2026-01-28,7666,465,95.63636363636364,53.0,1.0
23,2026-01-29,8871,456,105.47619047619048,61.0,1.0
23,2026-01-30,9244,447,103.20833333333333,59.0,1.0
23,2026-01-31,5593,476,82.65217391304348,53.0,0.0
23,2026-02-01,6543,464,86.45833333333333,50.0,0.0
23,2026-02-02,12560,434,118.78260869565217,65.0,1.0
23,2026-02-03,12813,437,,,1.0
24,2026-01-05,10636,445,93.26086956521739,65.0,1.0
24,2026-01-06,9530,425,88.4090909090909,62.0,2.0
24,2026-01-07,8719,437,88.125,62.0,2.0
24,2026-01-08,9332,437,89.3913043478261,62.0,1.0
24,2026-01-09,9247,439,89.27272727272727,63.0,0.0
24,2026-01-10,5812,438,78.45454545454545,60.0,0.0
24,2026-01-11,5957,442,77.91666666666667,60.0,0.0
24,2026-01-12,9287,445,89.125,62.0,2.0
24,2026-01-13,10036,436,90.47619047619048,60.0,1.0
24,2026-01-14,10487,437,93.0,61.0,2.0
24,2026-01-15,9860,446,90.95652173913044,64.0,1.0
24,2026-01-16,9733,445,89.79166666666667,61.0,1.0
24,2026-01-17,5747,447,75.54545454545455,58.0,0.0
24,2026-01-18,6440,457,79.57142857142857,60.0,0.0
24,2026-01-19,10808,428,94.45454545454545,61.0,1.0
24,2026-01-20,10913,443,93.33333333333333,64.0,2.0
24,2026-01-21,9968,440,91.6086956521739,63.0,2.0
24,2026-01-22,9804,438,88.875,62.0,1.0
24,2026-01-23,10399,431,92.125,66.0,2.0
24,2026-01-24,5866,447,77.95652173913044,59.0,0.0
24,2026-01-25,6494,450,78.75,57.0,0.0
24,2026-01-26,10933,441,95.17391304347827,65.0,2.0
24,2026-01-27,10136,438,92.58333333333333,61.0,1.0
24,2026-01-28,10599,443,94.20833333333333,65.0,0.0
24,2026-01-29,9925,419,91.65217391304348,63.0,1.0
24,2026-01-30,10467,417,92.26086956521739,65.0,1.0
24,2026-01-31,6315,452,78.04166666666667,59.0,0.0
24,2026-02-01,6612,455,80.83333333333333,61.0,0.0
24,2026-02-02,11853,429,97.125,63.0,0.0
24,2026-02-03,11610,423,73.0,71.0,1.0
25,2026-01-05,8409,385,88.72727272727273,60.0,2.0
25,2026-01-06,8857,365,92.0,62.0,1.0
25,2026-01-07,9356,362,93.17391304347827,61.0,2.0
25,2026-01-08,9033,388,91.54166666666667,62.0,0.0
25,2026-01-09,9818,384,95.08695652173913,61.0,2.0
25,2026-01-10,5961,394,80.47826086956522,57.0,0.0
25,2026-01-11,6158,395,81.54545454545455,56.0,0.0
25,2026-01-12,9565,374,93.80952380952381,61.0,2.0
25,2026-01-13,9007,380,89.20833333333333,58.0,0.0
25,2026-01-14,8491,365,89.0,60.0,1.0
25,2026-01-15,9084,389,93.30434782608695,62.0,0.0
25,2026-01-16,8496,391,90.52173913043478,60.0,2.0
25,2026-01-17,5253,399,76.21739130434783,57.0,0.0
25,2026-01-18,4853,399,75.33333333333333,56.0,0.0
25,2026-01-19,7891,375,88.04166666666667,62.0,2.0
25,2026-01-20,7147,382,83.34782608695652,58.0,2.0
25,2026-01-21,7273,392,83.95833333333333,60.0,0.0
25,2026-01-22,8230,374,87.95454545454545,60.0,2.0
25,2026-01-23,8082,394,87.29166666666667,59.0,1.0
25,2026-01-24,4814,394,74.95833333333333,55.0,0.0
25,2026-01-25,4787,388,73.76190476190476,56.0,0.0
25,2026-01-26,8136,388,88.65217391304348,61.0,1.0
25,2026-01-27,8474,390,91.57142857142857,61.0,1.0
25,2026-01-28,9159,381,91.45833333333333,59.0,2.0
25,2026-01-29,9722,365,91.68181818181819,58.0,2.0
25,2026-01-30,9741,376,94.16666666666667,62.0,0.0
25,2026-01-31,5809,390,76.875,56.0,0.0
25,2026-02-01,6013,388,79.5,58.0,0.0
25,2026-02-02,9354,367,93.20833333333333,62.0,1.0
25,2026-02-03,9419,374,71.0,68.0,1.0
26,2026-01-05,6766,404,79.73913043478261,53.0,2.0
26,2026-01-06,6746,406,81.45833333333333,52.0,2.0
26,2026-01-07,6680,410,81.27272727272727,51.0,0.0
26,2026-01-08,7406,407,84.04347826086956,52.0,2.0
26,2026-01-09,7092,390,82.5,50.0,2.0
26,2026-01-10,3974,412,67.75,48.0,0.0
26,2026-01-11,3656,424,65.38095238095238,47.0,0.0
26,2026-01-12,6813,407,80.95652173913044,50.0,1.0
26,2026-01-13,6523,419,83.0909090909091,55.0,1.0
26,2026-01-14,5923,401,76.0,53.0,2.0
26,2026-01-15,6004,392,77.56521739130434,51.0,1.0
26,2026-01-16,6458,415,78.68181818181819,51.0,1.0
26,2026-01-17,3912,416,66.52173913043478,45.0,0.0
26,2026-01-18,4122,430,65.8,48.0,0.0
26,2026-01-19,6468,404,78.95454545454545,51.0,2.0
26,2026-01-20,6284,403,79.25,51.0,2.0
26,2026-01-21,7220,401,83.45454545454545,52.0,2.0
26,2026-01-22,7211,395,82.65217391304348,51.0,2.0
26,2026-01-23,6748,409,81.25,51.0,2.0
26,2026-01-24,4141,425,67.73913043478261,48.0,0.0
26,2026-01-25,4156,418,65.91304347826087,47.0,0.0
26,2026-01-26,6205,410,76.34782608695652,48.0,2.0
26,2026-01-27,6529,389,80.1304347826087,54.0,1.0
26,2026-01-28,6848,411,80.45833333333333,51.0,2.0
26,2026-01-29,7077,403,81.9090909090909,52.0,1.0
26,2026-01-30,7210,419,83.47619047619048,52.0,2.0
26,2026-01-31,4287,416,68.43478260869566,47.0,0.0
26,2026-02-01,3890,407,66.65217391304348,49.0,0.0
26,2026-02-02,6576,405,78.45454545454545,52.0,2.0
26,2026-02-03,6552,405,61.0,58.0,2.0
27,2026-01-05,11412,447,85.08333333333333,55.0,1.0
27,2026-01-06,11846,439,86.79166666666667,54.0,2.0
27,2026-01-07,11604,463,84.33333333333333,55.0,2.0
27,2026-01-08,12517,448,90.1304347826087,58.0,1.0
27,2026-01-09,11689,459,87.80952380952381,58.0,1.0
27,2026-01-10,6474,466,69.9047619047619,53.0,0.0
27,2026-01-11,6416,459,72.54545454545455,53.0,0.0
27,2026-01-12,10338,446,83.30434782608695,55.0,1.0
27,2026-01-13,10749,462,84.34782608695652,56.0,1.0
27,2026-01-14,10867,455,86.54545454545455,59.0,2.0
27,2026-01-15,11628,445,88.04347826086956,59.0,2.0
27,2026-01-16,10670,435,83.56521739130434,57.0,2.0
27,2026-01-17,6359,476,69.78260869565217,51.0,0.0
27,2026-01-18,5978,464,69.0909090909091,49.0,0.0
27,2026-01-19,10517,464,82.30434782608695,55.0,1.0
27,2026-01-20,10342,467,83.3913043478261,56.0,1.0
27,2026-01-21,10290,464,82.75,53.0,1.0
27,2026-01-22,10267,459,82.30434782608695,54.0,1.0
27,2026-01-23,11198,456,86.04347826086956,55.0,2.0
27,2026-01-24,7055,447,72.4090909090909,52.0,0.0
27,2026-01-25,7148,466,72.45454545454545,54.0,0.0
27,2026-01-26,11101,447,86.33333333333333,55.0,0.0
27,2026-01-27,10551,447,84.31818181818181,56.0,1.0
27,2026-01-28,9896,464,82.91304347826087,56.0,2.0
27,2026-01-29,10730,462,82.69565217391305,54.0,2.0
27,2026-01-30,12069,454,88.04347826086956,56.0,1.0
27,2026-01-31,7578,463,75.1304347826087,54.0,0.0
27,2026-02-01,8195,467,74.2,53.0,0.0
27,2026-02-02,16097,432,101.82608695652173,60.0,0.0
27,2026-02-03,17630,445,75.0,70.0,1.0
28,2026-01-05,10817,371,85.0,53.0,2.0
28,2026-01-06,10743,375,81.95652173913044,56.0,1.0
28,2026-01-07,10849,354,82.9090909090909,52.0,1.0
28,2026-01-08,11522,356,85.31818181818181,56.0,0.0
28,2026-01-09,11978,371,87.69565217391305,57.0,2.0
28,2026-01-10,7090,378,71.21739130434783,50.0,0.0
28,2026-01-11,6719,386,70.66666666666667,51.0,0.0
28,2026-01-12,11629,358,86.58333333333333,55.0,2.0
28,2026-01-13,11332,384,85.31818181818181,56.0,2.0
28,2026-01-14,11637,372,85.65217391304348,55.0,1.0
28,2026-01-15,10126,358,81.61904761904762,53.0,1.0
28,2026-01-16,9786,366,80.08695652173913,52.0,0.0
28,2026-01-17,5837,379,68.95652173913044,52.0,0.0
28,2026-01-18,6211,375,68.68181818181819,50.0,0.0
28,2026-01-19,10659,356,83.23809523809524,54.0,1.0
28,2026-01-20,9874,369,82.3913043478261,55.0,2.0
28,2026-01-21,11081,360,84.6086956521739,56.0,2.0
28,2026-01-22,11454,348,85.04545454545455,54.0,2.0
28,2026-01-23,11252,354,84.83333333333333,54.0,1.0
28,2026-01-24,6743,365,70.31818181818181,52.0,0.0
28,2026-01-25,6720,364,71.0,51.0,0.0
28,2026-01-26,10650,361,83.58333333333333,56.0,2.0
28,2026-01-27,10217,361,81.5,54.0,1.0
28,2026-01-28,11228,350,83.43478260869566,53.0,1.0
28,2026-01-29,11288,366,85.70833333333333,56.0,2.0
28,2026-01-30,11650,363,85.65217391304348,54.0,1.0
28,2026-01-31,7291,371,72.70833333333333,51.0,0.0
28,2026-02-01,7235,371,73.04347826086956,51.0,0.0
28,2026-02-02,12288,362,89.47826086956522,59.0,1.0
28,2026-02-03,12102,357,,,2.0
29,2026-01-05,6833,399,87.08333333333333,57.0,0.0
29,2026-01-06,6653,403,87.47826086956522,57.0,2.0
29,2026-01-07,6383,396,85.58333333333333,58.0,1.0
29,2026-01-08,6852,395,88.8695652173913,59.0,2.0
29,2026-01-09,7110,395,90.4090909090909,61.0,0.0
29,2026-01-10,4347,397,77.9047619047619,58.0,0.0
29,2026-01-11,4151,404,74.54545454545455,53.0,0.0
29,2026-01-12,6527,383,86.1304347826087,58.0,0.0
29,2026-01-13,6900,399,87.95652173913044,57.0,1.0
29,2026-01-14,7053,397,89.68181818181819,60.0,1.0
29,2026-01-15,7130,387,89.8695652173913,59.0,2.0
29,2026-01-16,7379,384,89.30434782608695,60.0,2.0
29,2026-01-17,4319,412,75.26086956521739,55.0,0.0
29,2026-01-18,4149,408,74.95652173913044,55.0,0.0
29,2026-01-19,6742,392,88.56521739130434,60.0,2.0
29,2026-01-20,7363,397,91.0952380952381,58.0,0.0
29,2026-01-21,7125,384,88.68181818181819,56.0,0.0
29,2026-01-22,6643,390,87.45833333333333,58.0,1.0
29,2026-01-23,6652,405,87.68181818181819,59.0,2.0
29,2026-01-24,3947,413,73.17391304347827,52.0,0.0
29,2026-01-25,3900,404,74.33333333333333,56.0,0.0
29,2026-01-26,6956,389,88.3913043478261,59.0,0.0
29,2026-01-27,6566,392,86.77272727272727,58.0,1.0
29,2026-01-28,6401,398,86.0,56.0,0.0
29,2026-01-29,6649,400,86.08333333333333,60.0,2.0
29,2026-01-30,6801,396,87.95454545454545,58.0,0.0
29,2026-01-31,3699,427,72.75,55.0,0.0
29,2026-02-01,4266,404,75.66666666666667,55.0,0.0
29,2026-02-02,6860,399,89.82608695652173,59.0,1.0
29,2026-02-03,7157,402,66.0,64.0,2.0
30,2026-01-05,9069,418,78.66666666666667,52.0,0.0
30,2026-01-06,8906,407,76.65,51.0,0.0
30,2026-01-07,9380,419,79.54166666666667,52.0,2.0
30,2026-01-08,9247,415,78.77272727272727,52.0,2.0
30,2026-01-09,9041,419,78.125,50.0,1.0
30,2026-01-10,5757,429,66.75,46.0,0.0
30,2026-01-11,5765,413,67.56521739130434,47.0,0.0
30,2026-01-12,9528,422,80.16666666666667,52.0,1.0
30,2026-01-13,9345,427,80.43478260869566,52.0,2.0
30,2026-01-14,8945,403,78.52173913043478,52.0,1.0
30,2026-01-15,9608,421,81.45833333333333,50.0,2.0
30,2026-01-16,9048,417,80.08695652173913,53.0,1.0
30,2026-01-17,5466,419,65.91666666666667,47.0,0.0
30,2026-01-18,5727,418,67.68181818181819,45.0,0.0
30,2026-01-19,9812,417,80.79166666666667,49.0,2.0
30,2026-01-20,10062,409,82.08695652173913,51.0,2.0
30,2026-01-21,9959,413,81.83333333333333,54.0,2.0
30,2026-01-22,9975,412,80.9090909090909,52.0,2.0
30,2026-01-23,9483,418,80.16666666666667,52.0,1.0
30,2026-01-24,5418,423,65.21739130434783,47.0,0.0
30,2026-01-25,5397,428,66.41666666666667,48.0,0.0
30,2026-01-26,8373,409,77.23809523809524,54.0,1.0
30,2026-01-27,8958,422,78.36363636363636,54.0,1.0
30,2026-01-28,8934,415,78.73913043478261,50.0,2.0
30,2026-01-29,9867,405,81.95833333333333,52.0,2.0
30,2026-01-30,9045,411,77.45454545454545,48.0,2.0
30,2026-01-31,5666,432,66.17391304347827,47.0,0.0
30,2026-02-01,5596,424,66.9090909090909,46.0,0.0
30,2026-02-02,9230,414,79.83333333333333,50.0,2.0
30,2026-02-03,9154,417,59.0,55.0,2.0
31,2026-01-05,9572,460,84.52173913043478,54.0,2.0
31,2026-01-06,9844,456,86.04166666666667,55.0,0.0
31,2026-01-07,8796,477,82.81818181818181,55.0,0.0
31,2026-01-08,9249,479,84.19047619047619,54.0,1.0
31,2026-01-09,9615,455,84.43478260869566,56.0,2.0
31,2026-01-10,6073,480,72.56521739130434,52.0,0.0
31,2026-01-11,5821,462,71.95652173913044,51.0,0.0
31,2026-01-12,9342,480,83.41666666666667,54.0,1.0
31,2026-01-13,9959,471,86.54166666666667,58.0,2.0
31,2026-01-14,9511,469,83.5,54.0,0.0
31,2026-01-15,9605,460,85.30434782608695,57.0,1.0
31,2026-01-16,10249,478,86.47826086956522,55.0,1.0
31,2026-01-17,5319,487,69.04545454545455,52.0,0.0
31,2026-01-18,5508,476,71.08333333333333,53.0,0.0
31,2026-01-19,9317,467,82.95652173913044,54.0,2.0
31,2026-01-20,9794,466,86.0,57.0,2.0
31,2026-01-21,9783,469,86.21739130434783,56.0,2.0
31,2026-01-22,9576,465,85.9090909090909,56.0,0.0
31,2026-01-23,9079,472,82.95,55.0,1.0
31,2026-01-24,5492,482,69.0,53.0,0.0
31,2026-01-25,5965,472,70.21739130434783,50.0,0.0
31,2026-01-26,10864,456,90.14285714285714,58.0,1.0
31,2026-01-27,10818,479,89.27272727272727,59.0,2.0
31,2026-01-28,9793,462,86.8695652173913,58.0,1.0
31,2026-01-29,9630,477,85.66666666666667,57.0,2.0
31,2026-01-30,9060,483,83.69565217391305,55.0,1.0
31,2026-01-31,5275,489,68.95454545454545,52.0,0.0
31,2026-02-01,5060,480,67.78260869565217,48.0,0.0
31,2026-02-02,8580,469,81.57142857142857,56.0,1.0
31,2026-02-03,8545,468,65.0,62.0,1.0
32,2026-01-05,8271,491,83.625,56.0,2.0
32,2026-01-06,8092,490,81.875,56.0,0.0
32,2026-01-07,8918,517,86.4090909090909,57.0,1.0
32,2026-01-08,8060,499,81.56521739130434,55.0,1.0
32,2026-01-09,8112,508,81.35,57.0,1.0
32,2026-01-10,5045,520,71.30434782608695,53.0,0.0
32,2026-01-11,4654,513,68.58333333333333,50.0,0.0
32,2026-01-12,8271,505,83.17391304347827,53.0,2.0
32,2026-01-13,8294,497,82.75,55.0,0.0
32,2026-01-14,8648,488,85.04761904761905,53.0,2.0
32,2026-01-15,8958,502,86.1304347826087,55.0,2.0
32,2026-01-16,8416,492,82.95652173913044,56.0,2.0
32,2026-01-17,5427,512,71.91304347826087,52.0,0.0
32,2026-01-18,5459,507,72.0,52.0,0.0
32,2026-01-19,8796,511,83.38095238095238,59.0,2.0
32,2026-01-20,9148,496,85.5,56.0,2.0
